country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Spain,2014,750522,"Wire, nickel alloy",Export,1343967,806733.0,Weight in kilograms,806733.0,75_nickel_and_articles_thereof
Spain,2014,750610,"Plates, sheet, strip and foil, nickel, not alloyed",Export,94007,4689.0,Weight in kilograms,4689.0,75_nickel_and_articles_thereof
Spain,2014,750620,"Plates, sheet, strip and foil, nickel alloy",Export,67890,981.0,Weight in kilograms,981.0,75_nickel_and_articles_thereof
Spain,2014,750711,"Tubes and pipe, nickel, not alloyed",Export,9699,116.0,Weight in kilograms,116.0,75_nickel_and_articles_thereof
Spain,2014,750712,"Tubes and pipe, nickel alloy",Export,5924546,239296.0,Weight in kilograms,239296.0,75_nickel_and_articles_thereof
Spain,2014,750720,"Fittings, pipe and tube, nickel",Export,9780122,1221049.0,Weight in kilograms,1221049.0,75_nickel_and_articles_thereof
Spain,2014,750800,"Articles of nickel, nes",Export,6330472,3003799.0,Weight in kilograms,3003799.0,75_nickel_and_articles_thereof
Spain,2016,780110,Lead refined unwrought,Export,9356690,4728654.0,Weight in kilograms,4728654.0,78_lead_and_articles_thereof
Spain,2016,780191,Lead unwrought containing mostly antimony,Export,5468206,3211300.0,Weight in kilograms,3211300.0,78_lead_and_articles_thereof
Spain,2016,780199,Lead unwrought nes,Export,1438042,209478.0,Weight in kilograms,209478.0,78_lead_and_articles_thereof
Spain,2016,780200,Lead waste or scrap,Export,3297142,1907940.0,Weight in kilograms,1907940.0,78_lead_and_articles_thereof
Spain,2016,780411,Lead foil of a thickness <2mm,Export,52645,7029.0,Weight in kilograms,7029.0,78_lead_and_articles_thereof
Spain,2016,780419,"Lead plates, sheet, strip",Export,2365303,986194.0,Weight in kilograms,986194.0,78_lead_and_articles_thereof
Spain,2016,780420,Lead powders and flakes,Export,239856,106619.0,Weight in kilograms,106619.0,78_lead_and_articles_thereof
Spain,2016,780600,Articles of lead nes,Export,7888561,1689851.0,Weight in kilograms,1689851.0,78_lead_and_articles_thereof
Spain,2015,780110,Lead refined unwrought,Export,18391924,9377389.0,Weight in kilograms,9377389.0,78_lead_and_articles_thereof
Spain,2015,780191,Lead unwrought containing mostly antimony,Export,5386612,2001594.0,Weight in kilograms,2001594.0,78_lead_and_articles_thereof
Spain,2015,780199,Lead unwrought nes,Export,727941,161539.0,Weight in kilograms,161539.0,78_lead_and_articles_thereof
Spain,2015,780200,Lead waste or scrap,Export,4287107,2525444.0,Weight in kilograms,2525444.0,78_lead_and_articles_thereof
Spain,2015,780411,Lead foil of a thickness <2mm,Export,34035,2204.0,Weight in kilograms,2204.0,78_lead_and_articles_thereof
Spain,2015,780419,"Lead plates, sheet, strip",Export,4276917,1997084.0,Weight in kilograms,1997084.0,78_lead_and_articles_thereof
Spain,2015,780420,Lead powders and flakes,Export,185330,87685.0,Weight in kilograms,87685.0,78_lead_and_articles_thereof
Spain,2015,780600,Articles of lead nes,Export,5755016,1100533.0,Weight in kilograms,1100533.0,78_lead_and_articles_thereof
Spain,2014,780110,Lead refined unwrought,Export,13064749,5733169.0,Weight in kilograms,5733169.0,78_lead_and_articles_thereof
Spain,2014,780191,Lead unwrought containing mostly antimony,Export,8802823,3511816.0,Weight in kilograms,3511816.0,78_lead_and_articles_thereof
Spain,2014,780199,Lead unwrought nes,Export,1548005,188695.0,Weight in kilograms,188695.0,78_lead_and_articles_thereof
Spain,2014,780200,Lead waste or scrap,Export,6333029,3436456.0,Weight in kilograms,3436456.0,78_lead_and_articles_thereof
Spain,2014,780411,Lead foil of a thickness <2mm,Export,24964,1155.0,Weight in kilograms,1155.0,78_lead_and_articles_thereof
Spain,2014,780419,"Lead plates, sheet, strip",Export,5372998,2140467.0,Weight in kilograms,2140467.0,78_lead_and_articles_thereof
Spain,2014,780600,Articles of lead nes,Export,2127230,552826.0,Weight in kilograms,552826.0,78_lead_and_articles_thereof
Spain,2016,790111,"Zinc, not alloyed, unwrought, >99% pure",Export,529547041,226763330.0,Weight in kilograms,226763330.0,79_zinc_and_articles_thereof
Spain,2016,790112,"Zinc, not alloyed, unwrought, <99% pure",Export,1040724,462894.0,Weight in kilograms,462894.0,79_zinc_and_articles_thereof
Spain,2016,790120,Zinc alloys unwrought,Export,174484030,79112301.0,Weight in kilograms,79112301.0,79_zinc_and_articles_thereof
Spain,2016,790200,Zinc waste or scrap,Export,4418310,12586301.0,Weight in kilograms,12586301.0,79_zinc_and_articles_thereof
Spain,2016,790310,Zinc dust,Export,368805,214181.0,Weight in kilograms,214181.0,79_zinc_and_articles_thereof
Spain,2016,790390,Zinc powders and flakes,Export,22089,5608.0,Weight in kilograms,5608.0,79_zinc_and_articles_thereof
Spain,2016,790400,"Zinc bars, rods, profiles and wire",Export,807688,449313.0,Weight in kilograms,449313.0,79_zinc_and_articles_thereof
Spain,2016,790500,"Zinc plates, sheets, strip and foil",Export,66825396,22451805.0,Weight in kilograms,22451805.0,79_zinc_and_articles_thereof
Spain,2016,790790,Articles of zinc nes,Export,36948761,11242233.0,Weight in kilograms,11242233.0,79_zinc_and_articles_thereof
Spain,2015,790111,"Zinc, not alloyed, unwrought, >99% pure",Export,592563213,293053979.0,Weight in kilograms,293053979.0,79_zinc_and_articles_thereof
Spain,2015,790112,"Zinc, not alloyed, unwrought, <99% pure",Export,1381804,798387.0,Weight in kilograms,798387.0,79_zinc_and_articles_thereof
Spain,2015,790120,Zinc alloys unwrought,Export,131282436,64914261.0,Weight in kilograms,64914261.0,79_zinc_and_articles_thereof
Spain,2015,790200,Zinc waste or scrap,Export,9024485,9170798.0,Weight in kilograms,9170798.0,79_zinc_and_articles_thereof
Spain,2015,790310,Zinc dust,Export,299999,154768.0,Weight in kilograms,154768.0,79_zinc_and_articles_thereof
Spain,2015,790390,Zinc powders and flakes,Export,111142,71433.0,Weight in kilograms,71433.0,79_zinc_and_articles_thereof
Spain,2015,790400,"Zinc bars, rods, profiles and wire",Export,1992110,1080715.0,Weight in kilograms,1080715.0,79_zinc_and_articles_thereof
Spain,2015,790500,"Zinc plates, sheets, strip and foil",Export,57348406,19937439.0,Weight in kilograms,19937439.0,79_zinc_and_articles_thereof
Spain,2015,790790,Articles of zinc nes,Export,41024193,9706120.0,Weight in kilograms,9706120.0,79_zinc_and_articles_thereof
Spain,2014,790111,"Zinc, not alloyed, unwrought, >99% pure",Export,636336679,290085691.0,Weight in kilograms,290085691.0,79_zinc_and_articles_thereof
Spain,2014,790112,"Zinc, not alloyed, unwrought, <99% pure",Export,2080445,986042.0,Weight in kilograms,986042.0,79_zinc_and_articles_thereof
Spain,2014,790120,Zinc alloys unwrought,Export,128484122,56973655.0,Weight in kilograms,56973655.0,79_zinc_and_articles_thereof
Spain,2014,790200,Zinc waste or scrap,Export,11173821,8669008.0,Weight in kilograms,8669008.0,79_zinc_and_articles_thereof
Spain,2014,790310,Zinc dust,Export,965663,528776.0,Weight in kilograms,528776.0,79_zinc_and_articles_thereof
Spain,2014,790390,Zinc powders and flakes,Export,34002,17233.0,Weight in kilograms,17233.0,79_zinc_and_articles_thereof
Spain,2014,790400,"Zinc bars, rods, profiles and wire",Export,2827267,3253955.0,Weight in kilograms,3253955.0,79_zinc_and_articles_thereof
Spain,2014,790500,"Zinc plates, sheets, strip and foil",Export,64213729,20371128.0,Weight in kilograms,20371128.0,79_zinc_and_articles_thereof
Spain,2014,790790,Articles of zinc nes,Export,27694069,10603370.0,Weight in kilograms,10603370.0,79_zinc_and_articles_thereof
Spain,2016,800110,Tin not alloyed unwrought,Export,8734056,456359.0,Weight in kilograms,456359.0,80_tin_and_articles_thereof
Spain,2016,800120,Tin alloys unwrought,Export,55820706,4663296.0,Weight in kilograms,4663296.0,80_tin_and_articles_thereof
Spain,2016,800200,Tin waste or scrap,Export,2701260,244059.0,Weight in kilograms,244059.0,80_tin_and_articles_thereof
Spain,2016,800300,"Tin bars, rods, profiles and wire",Export,4304529,231719.0,Weight in kilograms,231719.0,80_tin_and_articles_thereof
Spain,2016,800700,Tin articles nes,Export,2517723,8262679.0,Weight in kilograms,8262679.0,80_tin_and_articles_thereof
Spain,2015,800110,Tin not alloyed unwrought,Export,10729791,466133.0,Weight in kilograms,466133.0,80_tin_and_articles_thereof
Spain,2015,800120,Tin alloys unwrought,Export,9800681,551338.0,Weight in kilograms,551338.0,80_tin_and_articles_thereof
Spain,2015,800200,Tin waste or scrap,Export,2052918,516491.0,Weight in kilograms,516491.0,80_tin_and_articles_thereof
Spain,2015,800300,"Tin bars, rods, profiles and wire",Export,4633479,274137.0,Weight in kilograms,274137.0,80_tin_and_articles_thereof
Spain,2015,800700,Tin articles nes,Export,1977005,137606.0,Weight in kilograms,137606.0,80_tin_and_articles_thereof
Spain,2014,800110,Tin not alloyed unwrought,Export,5232499,148481.0,Weight in kilograms,148481.0,80_tin_and_articles_thereof
Spain,2014,800120,Tin alloys unwrought,Export,9518499,432137.0,Weight in kilograms,432137.0,80_tin_and_articles_thereof
Spain,2014,800200,Tin waste or scrap,Export,8082825,817230.0,Weight in kilograms,817230.0,80_tin_and_articles_thereof
Spain,2014,800300,"Tin bars, rods, profiles and wire",Export,4617311,223167.0,Weight in kilograms,223167.0,80_tin_and_articles_thereof
Spain,2014,800700,Tin articles nes,Export,2215449,131511.0,Weight in kilograms,131511.0,80_tin_and_articles_thereof
Spain,2016,810110,"Powders, tungsten (wolfram)",Export,216593,3264.0,Weight in kilograms,3264.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810191,"Tungsten unwrought, bars/rods simply sintered, scrap",Export,1617125,330096.0,Weight in kilograms,330096.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810193,"Wire, tungsten (wolfram)",Export,2906,61.0,Weight in kilograms,61.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810199,Tungsten (wolfram) and articles thereof nes,Export,279962,10787.0,Weight in kilograms,10787.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810291,"Molybdenum, unwrought, bars/rods simply sintered,scra",Export,44368,3557.0,Weight in kilograms,3557.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810293,"Wire, molybdenum",Export,14095,612.0,Weight in kilograms,612.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810299,"Molybdenum, articles thereof nes",Export,19217,58.0,Weight in kilograms,58.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810310,"Tantalum unwrought, bars, rods simply sintered, scrap",Export,2985,27.0,Weight in kilograms,27.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810390,Tantalum and articles thereof nes,Export,14674,3298.0,Weight in kilograms,3298.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810411,Magnesium unwrought > 99.8% pure,Export,189744,69817.0,Weight in kilograms,69817.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810419,Magnesium unwrought nes,Export,532468,274249.0,Weight in kilograms,274249.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810420,Magnesium waste or scrap,Export,4336919,2305437.0,Weight in kilograms,2305437.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810430,"Magnesium raspings/turnings/etc, size graded, powder",Export,58443,4016.0,Weight in kilograms,4016.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810490,"Magnesium, articles thereof nes",Export,202395,6048.0,Weight in kilograms,6048.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810510,"Cobalt, unwrought, matte, waste or scrap, powders",Export,377449,65408.0,Weight in kilograms,65408.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810590,"Cobalt, articles thereof, nes",Export,301461,6761.0,Weight in kilograms,6761.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810600,"Bismuth, articles thereof, waste or scrap",Export,142565,3989.0,Weight in kilograms,3989.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810710,"Cadmium, unwrought, waste or scrap, powders",Export,164,1.0,Weight in kilograms,1.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810790,"Cadmium, articles thereof, nes",Export,2517,115.0,Weight in kilograms,115.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810810,"Titanium, unwrought, waste or scrap, powders",Export,6435698,1743984.0,Weight in kilograms,1743984.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810890,"Titanium, articles thereof, nes",Export,22128865,411239.0,Weight in kilograms,411239.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810910,"Zirconium, unwrought, waste or scrap, powders",Export,39869,5830.0,Weight in kilograms,5830.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,810990,"Zirconium, articles thereof, nes",Export,32090,1180.0,Weight in kilograms,1180.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,811000,"Antimony, articles thereof, waste or scrap",Export,4634585,804302.0,Weight in kilograms,804302.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,811100,"Manganese, articles thereof, waste or scrap",Export,8436989,4275967.0,Weight in kilograms,4275967.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,811220,"Chromium, articles thereof, waste or scrap/powders",Export,4214910,1004296.0,Weight in kilograms,1004296.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,811291,"Rare earths/metals nes, unwrought/waste or scrap",Export,13256,263.0,Weight in kilograms,263.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,811299,Articles of rare earths/metals nes,Export,902019,13634.0,Weight in kilograms,13634.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,811300,"Cermets and articles thereof, waste or scrap",Export,3052311,1694911.0,Weight in kilograms,1694911.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810110,"Powders, tungsten (wolfram)",Export,143101,1606.0,Weight in kilograms,1606.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810191,"Tungsten unwrought, bars/rods simply sintered, scrap",Export,1071935,195905.0,Weight in kilograms,195905.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810193,"Wire, tungsten (wolfram)",Export,7503,175.0,Weight in kilograms,175.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810199,Tungsten (wolfram) and articles thereof nes,Export,310571,4906.0,Weight in kilograms,4906.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810291,"Molybdenum, unwrought, bars/rods simply sintered,scra",Export,30867,1089.0,Weight in kilograms,1089.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810293,"Wire, molybdenum",Export,135727,15951.0,Weight in kilograms,15951.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810299,"Molybdenum, articles thereof nes",Export,7810,45.0,Weight in kilograms,45.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810310,"Tantalum unwrought, bars, rods simply sintered, scrap",Export,91,1.0,Weight in kilograms,1.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810390,Tantalum and articles thereof nes,Export,2600,2207.0,Weight in kilograms,2207.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810411,Magnesium unwrought > 99.8% pure,Export,87492,12906.0,Weight in kilograms,12906.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810419,Magnesium unwrought nes,Export,592332,339202.0,Weight in kilograms,339202.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810420,Magnesium waste or scrap,Export,179943,102562.0,Weight in kilograms,102562.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810430,"Magnesium raspings/turnings/etc, size graded, powder",Export,82509,6870.0,Weight in kilograms,6870.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810490,"Magnesium, articles thereof nes",Export,75972,1775.0,Weight in kilograms,1775.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810510,"Cobalt, unwrought, matte, waste or scrap, powders",Export,1265818,88254.0,Weight in kilograms,88254.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810590,"Cobalt, articles thereof, nes",Export,58002,820.0,Weight in kilograms,820.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810600,"Bismuth, articles thereof, waste or scrap",Export,111754,3083.0,Weight in kilograms,3083.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810710,"Cadmium, unwrought, waste or scrap, powders",Export,203,1.0,Weight in kilograms,1.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810790,"Cadmium, articles thereof, nes",Export,8876,138.0,Weight in kilograms,138.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810810,"Titanium, unwrought, waste or scrap, powders",Export,8195470,1576817.0,Weight in kilograms,1576817.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810890,"Titanium, articles thereof, nes",Export,21990678,634874.0,Weight in kilograms,634874.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810910,"Zirconium, unwrought, waste or scrap, powders",Export,90951,17572.0,Weight in kilograms,17572.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,810990,"Zirconium, articles thereof, nes",Export,1065231,33219.0,Weight in kilograms,33219.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,811000,"Antimony, articles thereof, waste or scrap",Export,10269403,1398188.0,Weight in kilograms,1398188.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,811100,"Manganese, articles thereof, waste or scrap",Export,11639793,5183639.0,Weight in kilograms,5183639.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,811211,"Beryllium, unwrought, waste or scrap/powders",Export,21217,2220.0,Weight in kilograms,2220.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,811220,"Chromium, articles thereof, waste or scrap/powders",Export,2899239,523727.0,Weight in kilograms,523727.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,811299,Articles of rare earths/metals nes,Export,222,0.0,Weight in kilograms,0.0,81_other_base_metals_cermets_articles_thereof
Spain,2015,811300,"Cermets and articles thereof, waste or scrap",Export,3094982,1363526.0,Weight in kilograms,1363526.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810110,"Powders, tungsten (wolfram)",Export,89793,755.0,Weight in kilograms,755.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810191,"Tungsten unwrought, bars/rods simply sintered, scrap",Export,3827448,335193.0,Weight in kilograms,335193.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810193,"Wire, tungsten (wolfram)",Export,4776,197.0,Weight in kilograms,197.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810199,Tungsten (wolfram) and articles thereof nes,Export,438800,13465.0,Weight in kilograms,13465.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810291,"Molybdenum, unwrought, bars/rods simply sintered,scra",Export,74732,28480.0,Weight in kilograms,28480.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810292,Molybdenum profile/sheet/strip etc not simply sintere,Export,74954,854.0,Weight in kilograms,854.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810293,"Wire, molybdenum",Export,12547,350.0,Weight in kilograms,350.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810299,"Molybdenum, articles thereof nes",Export,69,108.0,Weight in kilograms,108.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810390,Tantalum and articles thereof nes,Export,12093,7193.0,Weight in kilograms,7193.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810411,Magnesium unwrought > 99.8% pure,Export,93633,18378.0,Weight in kilograms,18378.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810419,Magnesium unwrought nes,Export,693531,306428.0,Weight in kilograms,306428.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810420,Magnesium waste or scrap,Export,422026,197750.0,Weight in kilograms,197750.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810430,"Magnesium raspings/turnings/etc, size graded, powder",Export,65966,3479.0,Weight in kilograms,3479.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810490,"Magnesium, articles thereof nes",Export,37934,1204.0,Weight in kilograms,1204.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810510,"Cobalt, unwrought, matte, waste or scrap, powders",Export,284392,9970.0,Weight in kilograms,9970.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810590,"Cobalt, articles thereof, nes",Export,112720,793.0,Weight in kilograms,793.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810600,"Bismuth, articles thereof, waste or scrap",Export,128030,14758.0,Weight in kilograms,14758.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810710,"Cadmium, unwrought, waste or scrap, powders",Export,2234,153.0,Weight in kilograms,153.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810790,"Cadmium, articles thereof, nes",Export,1211,14.0,Weight in kilograms,14.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810810,"Titanium, unwrought, waste or scrap, powders",Export,5769522,1330160.0,Weight in kilograms,1330160.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810890,"Titanium, articles thereof, nes",Export,23577713,557482.0,Weight in kilograms,557482.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810910,"Zirconium, unwrought, waste or scrap, powders",Export,58870,22670.0,Weight in kilograms,22670.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,810990,"Zirconium, articles thereof, nes",Export,257402,27775.0,Weight in kilograms,27775.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,811000,"Antimony, articles thereof, waste or scrap",Export,134636,10643.0,Weight in kilograms,10643.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,811100,"Manganese, articles thereof, waste or scrap",Export,10688416,4105571.0,Weight in kilograms,4105571.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,811220,"Chromium, articles thereof, waste or scrap/powders",Export,2996294,518305.0,Weight in kilograms,518305.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,811299,Articles of rare earths/metals nes,Export,261,1.0,Weight in kilograms,1.0,81_other_base_metals_cermets_articles_thereof
Spain,2014,811300,"Cermets and articles thereof, waste or scrap",Export,4602093,1820007.0,Weight in kilograms,1820007.0,81_other_base_metals_cermets_articles_thereof
Spain,2016,860110,"Rail locomotives, externally electrically powered",Export,58777132,730724.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860120,Rail locomotives powered by electric accumulators,Export,363562,29201.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860210,"Rail locomotives, diesel-electric",Export,90775689,3034267.0,Number of items,79.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860290,Rail locomotives non-electric and locomotive tenders,Export,25121,318.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860310,"Self-propelled railway cars, external electric power",Export,479246240,10260373.0,Number of items,231.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860390,Self-propelled railway cars except external electric,Export,6014,28.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860400,Railway maintenance-of-way service vehicles,Export,8009622,499444.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860500,Railway passenger and special purpose coaches,Export,150445192,3579012.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860610,Railway tank cars,Export,582364,112000.0,Number of items,10.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860630,"Railway cars, self-discharging, nes",Export,3074,77.0,Number of items,0.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860692,"Railway cars nes, open, with sides > 60 cm high",Export,7202,34855.0,Number of items,0.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860699,Railway cars nes,Export,238248,98538.0,Number of items,7.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860711,Railway & tramway driving bogies  & bissel-bogies,Export,7835846,385624.0,Weight in kilograms,385624.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860712,"Railway & tramway bogies & bissel-bogies, non-driving",Export,3912280,219107.0,Weight in kilograms,219107.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860719,"Railway & tramway axles, wheels and parts",Export,81714265,20940250.0,Weight in kilograms,20940250.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860721,"Air brakes, parts for railway rolling stock",Export,52158656,6299350.0,Weight in kilograms,6299350.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860729,"Brakes except air, parts for railway rolling stock",Export,3158273,148300.0,Weight in kilograms,148300.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860730,"Coupling devices, parts for railway rolling stock",Export,729735,50974.0,Weight in kilograms,50974.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860791,Railway locomotive parts nes,Export,12122123,451941.0,Weight in kilograms,451941.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860799,Railway rolling stock parts nes,Export,276801896,9919687.0,Weight in kilograms,9919687.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860800,"Signals etc for rail, tram, water-way, port, airfield",Export,51626497,4116943.0,Weight in kilograms,4116943.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,860900,Cargo containers designed for carriage,Export,20242589,12485196.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860110,"Rail locomotives, externally electrically powered",Export,33099542,1213779.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860120,Rail locomotives powered by electric accumulators,Export,304786,5982.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860210,"Rail locomotives, diesel-electric",Export,104855535,2911938.0,Number of items,83.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860290,Rail locomotives non-electric and locomotive tenders,Export,10699,748.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860310,"Self-propelled railway cars, external electric power",Export,469364077,10199231.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860390,Self-propelled railway cars except external electric,Export,13188901,234656.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860400,Railway maintenance-of-way service vehicles,Export,9880133,1087565.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860500,Railway passenger and special purpose coaches,Export,106955648,2701777.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860630,"Railway cars, self-discharging, nes",Export,104119,29813.0,Number of items,2.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860691,"Railway cars nes, closed and covered",Export,195880,125000.0,Number of items,3.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860699,Railway cars nes,Export,3259002,933215.0,Number of items,83.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860711,Railway & tramway driving bogies  & bissel-bogies,Export,20711273,1227783.0,Weight in kilograms,1227783.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860712,"Railway & tramway bogies & bissel-bogies, non-driving",Export,3496751,129143.0,Weight in kilograms,129143.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860719,"Railway & tramway axles, wheels and parts",Export,86234456,24822914.0,Weight in kilograms,24822914.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860721,"Air brakes, parts for railway rolling stock",Export,52112873,8082505.0,Weight in kilograms,8082505.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860729,"Brakes except air, parts for railway rolling stock",Export,1276199,66916.0,Weight in kilograms,66916.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860730,"Coupling devices, parts for railway rolling stock",Export,1186307,70540.0,Weight in kilograms,70540.0,86_railway_tramway_locomotives_rolling_stock_equipmen
